UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645156865.9010384,180222,040102.20,3531.00121543,N,13932.72225480,E
1645156866.002046,180222,040102.30,3531.00122312,N,13932.72225851,E
1645156866.1020424,180222,040102.40,3531.00122312,N,13932.72225851,E
1645156866.203041,180222,040102.50,3531.00123103,N,13932.72226233,E
1645156866.3040717,180222,040102.60,3531.00123103,N,13932.72226233,E
1645156866.4040706,180222,040102.70,3531.00123970,N,13932.72226595,E
1645156866.5046823,180222,040102.80,3531.00123970,N,13932.72226595,E
1645156866.605245,180222,040102.90,3531.00124910,N,13932.72227055,E
1645156866.7052448,180222,040103.00,3531.00124910,N,13932.72227055,E
1645156866.8064961,180222,040103.10,3531.00124910,N,13932.72227055,E
1645156866.906462,180222,040103.20,3531.00125917,N,13932.72227508,E
1645156867.0073876,180222,040103.30,3531.00126845,N,13932.72227919,E
1645156867.108423,180222,040103.40,3531.00126845,N,13932.72227919,E
1645156867.2094023,180222,040103.50,3531.00127670,N,13932.72228281,E
1645156867.3003862,180222,040103.60,3531.00127670,N,13932.72228281,E
1645156867.401385,180222,040103.70,3531.00128507,N,13932.72228691,E
1645156867.5017812,180222,040103.80,3531.00128507,N,13932.72228691,E
1645156867.602784,180222,040103.90,3531.00129406,N,13932.72229193,E
1645156867.7027833,180222,040104.00,3531.00129406,N,13932.72229193,E
1645156867.8039172,180222,040104.10,3531.00129406,N,13932.72229193,E
1645156867.904954,180222,040104.20,3531.00130172,N,13932.72229565,E
1645156868.0044754,180222,040104.30,3531.00131451,N,13932.72230171,E
1645156868.105473,180222,040104.40,3531.00131451,N,13932.72230171,E
1645156868.205478,180222,040104.50,3531.00133139,N,13932.72231204,E
1645156868.3064797,180222,040104.60,3531.00133139,N,13932.72231204,E
1645156868.4064853,180222,040104.70,3531.00134825,N,13932.72232298,E
1645156868.5073924,180222,040104.80,3531.00134825,N,13932.72232298,E
1645156868.6093624,180222,040104.90,3531.00136550,N,13932.72233476,E
1645156868.7013671,180222,040105.00,3531.00136550,N,13932.72233476,E
1645156868.8017564,180222,040105.10,3531.00136550,N,13932.72233476,E
1645156868.902372,180222,040105.20,3531.00138221,N,13932.72234644,E
1645156869.0037992,180222,040105.30,3531.00139788,N,13932.72235705,E
1645156869.1048498,180222,040105.40,3531.00139788,N,13932.72235705,E
1645156869.204801,180222,040105.50,3531.00141337,N,13932.72236796,E
1645156869.3058007,180222,040105.60,3531.00141337,N,13932.72236796,E
1645156869.4057958,180222,040105.70,3531.00142788,N,13932.72237911,E
1645156869.5064073,180222,040105.80,3531.00142788,N,13932.72237911,E
1645156869.607436,180222,040105.90,3531.00144201,N,13932.72238999,E
1645156869.7084086,180222,040106.00,3531.00144201,N,13932.72238999,E
1645156869.8083494,180222,040106.10,3531.00144201,N,13932.72238999,E
1645156869.908381,180222,040106.20,3531.00145637,N,13932.72239978,E
1645156870.0002806,180222,040106.30,3531.00147088,N,13932.72240956,E
1645156870.1013138,180222,040106.40,3531.00147088,N,13932.72240956,E
1645156870.2022805,180222,040106.50,3531.00148544,N,13932.72241924,E
1645156870.3022807,180222,040106.60,3531.00148544,N,13932.72241924,E
1645156870.4022796,180222,040106.70,3531.00149969,N,13932.72242927,E
1645156870.5037954,180222,040106.80,3531.00149969,N,13932.72242927,E
1645156870.6038043,180222,040106.90,3531.00151310,N,13932.72243860,E
1645156870.704849,180222,040107.00,3531.00151310,N,13932.72243860,E
1645156870.805224,180222,040107.10,3531.00151310,N,13932.72243860,E
1645156870.9052236,180222,040107.20,3531.00152649,N,13932.72244841,E
1645156871.0068188,180222,040107.30,3531.00154028,N,13932.72245879,E
1645156871.1067507,180222,040107.40,3531.00154028,N,13932.72245879,E
1645156871.207716,180222,040107.50,3531.00155413,N,13932.72246891,E
1645156871.3077178,180222,040107.60,3531.00155413,N,13932.72246891,E
1645156871.408715,180222,040107.70,3531.00156736,N,13932.72247797,E
1645156871.5104995,180222,040107.80,3531.00156736,N,13932.72247797,E
1645156871.6004562,180222,040107.90,3531.00158018,N,13932.72248735,E
1645156871.7014549,180222,040108.00,3531.00158018,N,13932.72248735,E
1645156871.8016493,180222,040108.10,3531.00158018,N,13932.72248735,E
1645156871.9026465,180222,040108.20,3531.00159162,N,13932.72249670,E
1645156872.0036173,180222,040108.30,3531.00160307,N,13932.72250632,E
1645156872.1040146,180222,040108.40,3531.00160307,N,13932.72250632,E
1645156872.204015,180222,040108.50,3531.00161415,N,13932.72251571,E
1645156872.305017,180222,040108.60,3531.00161415,N,13932.72251571,E
1645156872.4060133,180222,040108.70,3531.00162496,N,13932.72252531,E
1645156872.505725,180222,040108.80,3531.00162496,N,13932.72252531,E
1645156872.6066976,180222,040108.90,3531.00163549,N,13932.72253399,E
1645156872.7076619,180222,040109.00,3531.00163549,N,13932.72253399,E
1645156872.8068142,180222,040109.10,3531.00163549,N,13932.72253399,E
1645156872.9087732,180222,040109.20,3531.00164556,N,13932.72254160,E
1645156873.0087707,180222,040109.30,3531.00165600,N,13932.72254950,E
1645156873.1008346,180222,040109.40,3531.00165600,N,13932.72254950,E
1645156873.2018356,180222,040109.50,3531.00166739,N,13932.72255861,E
1645156873.3018534,180222,040109.60,3531.00166739,N,13932.72255861,E
1645156873.4028783,180222,040109.70,3531.00167920,N,13932.72256783,E
1645156873.5028853,180222,040109.80,3531.00167920,N,13932.72256783,E
1645156873.6032908,180222,040109.90,3531.00169002,N,13932.72257702,E
1645156873.7043216,180222,040110.00,3531.00169002,N,13932.72257702,E
1645156873.8042886,180222,040110.10,3531.00169002,N,13932.72257702,E
1645156873.9055393,180222,040110.20,3531.00170019,N,13932.72258661,E
1645156874.0055418,180222,040110.30,3531.00171080,N,13932.72259621,E
1645156874.106576,180222,040110.40,3531.00171080,N,13932.72259621,E
1645156874.206578,180222,040110.50,3531.00171981,N,13932.72260600,E
1645156874.307573,180222,040110.60,3531.00171981,N,13932.72260600,E
1645156874.4085393,180222,040110.70,3531.00172800,N,13932.72261546,E
1645156874.508546,180222,040110.80,3531.00172800,N,13932.72261546,E
1645156874.6099508,180222,040110.90,3531.00173662,N,13932.72262463,E
1645156874.7009375,180222,040111.00,3531.00173662,N,13932.72262463,E
1645156874.8019378,180222,040111.10,3531.00173662,N,13932.72262463,E
1645156874.9022934,180222,040111.20,3531.00174479,N,13932.72263334,E
1645156875.0022972,180222,040111.30,3531.00175329,N,13932.72264265,E
1645156875.103313,180222,040111.40,3531.00175329,N,13932.72264265,E
1645156875.203282,180222,040111.50,3531.00176210,N,13932.72265195,E
1645156875.304281,180222,040111.60,3531.00176210,N,13932.72265195,E
1645156875.4043136,180222,040111.70,3531.00177144,N,13932.72266171,E
1645156875.505311,180222,040111.80,3531.00177144,N,13932.72266171,E
1645156875.6069794,180222,040111.90,3531.00177975,N,13932.72267111,E
1645156875.7069805,180222,040112.00,3531.00177975,N,13932.72267111,E
1645156875.8079767,180222,040112.10,3531.00177975,N,13932.72267111,E
1645156875.908131,180222,040112.20,3531.00178696,N,13932.72267926,E
1645156876.0081332,180222,040112.30,3531.00179467,N,13932.72268677,E
1645156876.1095512,180222,040112.40,3531.00179467,N,13932.72268677,E
1645156876.2007785,180222,040112.50,3531.00180233,N,13932.72269507,E
1645156876.3010273,180222,040112.60,3531.00180233,N,13932.72269507,E
1645156876.402001,180222,040112.70,3531.00181007,N,13932.72270280,E
1645156876.5019996,180222,040112.80,3531.00181007,N,13932.72270280,E
1645156876.6029983,180222,040112.90,3531.00181806,N,13932.72271028,E
1645156876.70298,180222,040113.00,3531.00181806,N,13932.72271028,E
1645156876.8037755,180222,040113.10,3531.00181806,N,13932.72271028,E
1645156876.9048605,180222,040113.20,3531.00182533,N,13932.72271786,E
1645156877.004849,180222,040113.30,3531.00183264,N,13932.72272605,E
1645156877.1058495,180222,040113.40,3531.00183264,N,13932.72272605,E
1645156877.2059479,180222,040113.50,3531.00184053,N,13932.72273421,E
1645156877.3066275,180222,040113.60,3531.00184053,N,13932.72273421,E
1645156877.4066236,180222,040113.70,3531.00184680,N,13932.72274144,E
1645156877.5073075,180222,040113.80,3531.00184680,N,13932.72274144,E
1645156877.608259,180222,040113.90,3531.00185298,N,13932.72274884,E
1645156877.7087188,180222,040114.00,3531.00185298,N,13932.72274884,E
1645156877.8091514,180222,040114.10,3531.00185298,N,13932.72274884,E
1645156877.9013805,180222,040114.20,3531.00185953,N,13932.72275694,E
1645156878.0023777,180222,040114.30,3531.00186662,N,13932.72276415,E
1645156878.1024137,180222,040114.40,3531.00186662,N,13932.72276415,E
1645156878.202455,180222,040114.50,3531.00187360,N,13932.72277100,E
1645156878.3034601,180222,040114.60,3531.00187360,N,13932.72277100,E
1645156878.4044292,180222,040114.70,3531.00187987,N,13932.72277779,E
1645156878.504452,180222,040114.80,3531.00187987,N,13932.72277779,E
1645156878.6054242,180222,040114.90,3531.00188622,N,13932.72278542,E
1645156878.7061028,180222,040115.00,3531.00188622,N,13932.72278542,E
1645156878.806106,180222,040115.10,3531.00188622,N,13932.72278542,E
1645156878.9078996,180222,040115.20,3531.00189210,N,13932.72279308,E
1645156879.007868,180222,040115.30,3531.00189875,N,13932.72280029,E
1645156879.1088836,180222,040115.40,3531.00189875,N,13932.72280029,E
1645156879.2082825,180222,040115.50,3531.00190512,N,13932.72280752,E
1645156879.3102367,180222,040115.60,3531.00190512,N,13932.72280752,E
1645156879.4102347,180222,040115.70,3531.00191059,N,13932.72281395,E
1645156879.5112345,180222,040115.80,3531.00191059,N,13932.72281395,E
1645156879.6122558,180222,040115.90,3531.00191712,N,13932.72282104,E
1645156879.7049196,180222,040116.00,3531.00191712,N,13932.72282104,E
1645156879.8049495,180222,040116.10,3531.00191712,N,13932.72282104,E
1645156879.9061193,180222,040116.20,3531.00192240,N,13932.72282776,E
1645156880.006147,180222,040116.30,3531.00192800,N,13932.72283462,E
1645156880.1071186,180222,040116.40,3531.00192800,N,13932.72283462,E
1645156880.2078884,180222,040116.50,3531.00193335,N,13932.72284179,E
1645156880.3079228,180222,040116.60,3531.00193335,N,13932.72284179,E
1645156880.4089174,180222,040116.70,3531.00193676,N,13932.72284867,E
1645156880.509888,180222,040116.80,3531.00193676,N,13932.72284867,E
1645156880.600888,180222,040116.90,3531.00193976,N,13932.72285548,E
1645156880.7022169,180222,040117.00,3531.00193976,N,13932.72285548,E
1645156880.8022165,180222,040117.10,3531.00193976,N,13932.72285548,E
1645156880.9033177,180222,040117.20,3531.00194276,N,13932.72286233,E
1645156881.0033143,180222,040117.30,3531.00194506,N,13932.72286852,E
1645156881.1043515,180222,040117.40,3531.00194506,N,13932.72286852,E
1645156881.205798,180222,040117.50,3531.00194714,N,13932.72287453,E
1645156881.305825,180222,040117.60,3531.00194714,N,13932.72287453,E
1645156881.406826,180222,040117.70,3531.00194942,N,13932.72288007,E
1645156881.5068252,180222,040117.80,3531.00194942,N,13932.72288007,E
1645156881.6077957,180222,040117.90,3531.00193972,N,13932.72287572,E
1645156881.708641,180222,040118.00,3531.00193972,N,13932.72287572,E
1645156881.8086662,180222,040118.10,3531.00193972,N,13932.72287572,E
1645156881.9107764,180222,040118.20,3531.00192717,N,13932.72287044,E
1645156882.000775,180222,040118.30,3531.00191497,N,13932.72286446,E
1645156882.1027818,180222,040118.40,3531.00191497,N,13932.72286446,E
1645156882.2028112,180222,040118.50,3531.00190305,N,13932.72285983,E
1645156882.3031728,180222,040118.60,3531.00190305,N,13932.72285983,E
1645156882.4041758,180222,040118.70,3531.00189175,N,13932.72285485,E
1645156882.5058043,180222,040118.80,3531.00189175,N,13932.72285485,E
1645156882.6058388,180222,040118.90,3531.00188021,N,13932.72285013,E
1645156882.7068567,180222,040119.00,3531.00188021,N,13932.72285013,E
1645156882.8063767,180222,040119.10,3531.00188021,N,13932.72285013,E
1645156882.9075658,180222,040119.20,3531.00186718,N,13932.72284555,E
1645156883.0075822,180222,040119.30,3531.00185548,N,13932.72284120,E
1645156883.1085927,180222,040119.40,3531.00185548,N,13932.72284120,E
1645156883.209592,180222,040119.50,3531.00184466,N,13932.72283750,E
1645156883.300243,180222,040119.60,3531.00184466,N,13932.72283750,E
1645156883.401235,180222,040119.70,3531.00183396,N,13932.72283235,E
1645156883.5022626,180222,040119.80,3531.00183396,N,13932.72283235,E
1645156883.603271,180222,040119.90,3531.00182260,N,13932.72282763,E
1645156883.70326,180222,040120.00,3531.00182260,N,13932.72282763,E
1645156883.8041272,180222,040120.10,3531.00182260,N,13932.72282763,E
1645156883.9046454,180222,040120.20,3531.00181199,N,13932.72282294,E
1645156884.005674,180222,040120.30,3531.00180132,N,13932.72281879,E
1645156884.1056688,180222,040120.40,3531.00180132,N,13932.72281879,E
1645156884.2066715,180222,040120.50,3531.00179101,N,13932.72281370,E
1645156884.3070881,180222,040120.60,3531.00179101,N,13932.72281370,E
1645156884.4080882,180222,040120.70,3531.00178095,N,13932.72280824,E
1645156884.5081236,180222,040120.80,3531.00178095,N,13932.72280824,E
1645156884.6090927,180222,040120.90,3531.00176974,N,13932.72280266,E
1645156884.71009,180222,040121.00,3531.00176974,N,13932.72280266,E
1645156884.801003,180222,040121.10,3531.00176974,N,13932.72280266,E
1645156884.9020064,180222,040121.20,3531.00175944,N,13932.72279820,E
1645156885.0017712,180222,040121.30,3531.00174978,N,13932.72279592,E
1645156885.1027403,180222,040121.40,3531.00174978,N,13932.72279592,E
1645156885.2037537,180222,040121.50,3531.00173988,N,13932.72279253,E
1645156885.3039699,180222,040121.60,3531.00173988,N,13932.72279253,E
1645156885.4049687,180222,040121.70,3531.00173000,N,13932.72278833,E
1645156885.5049698,180222,040121.80,3531.00173000,N,13932.72278833,E
1645156885.6059988,180222,040121.90,3531.00172026,N,13932.72278424,E
1645156885.705999,180222,040122.00,3531.00172026,N,13932.72278424,E
1645156885.8067737,180222,040122.10,3531.00172026,N,13932.72278424,E
1645156885.9069722,180222,040122.20,3531.00171104,N,13932.72278123,E
1645156886.0079713,180222,040122.30,3531.00170192,N,13932.72277768,E
1645156886.108971,180222,040122.40,3531.00170192,N,13932.72277768,E
1645156886.2099726,180222,040122.50,3531.00169224,N,13932.72277386,E
1645156886.301131,180222,040122.60,3531.00169224,N,13932.72277386,E
1645156886.4014084,180222,040122.70,3531.00168282,N,13932.72277047,E
1645156886.5024347,180222,040122.80,3531.00168282,N,13932.72277047,E
1645156886.6024237,180222,040122.90,3531.00167310,N,13932.72276668,E
1645156886.7034009,180222,040123.00,3531.00167310,N,13932.72276668,E
1645156886.8040133,180222,040123.10,3531.00167310,N,13932.72276668,E
1645156886.904158,180222,040123.20,3531.00166331,N,13932.72276301,E
1645156887.0054376,180222,040123.30,3531.00165381,N,13932.72275929,E
1645156887.1054409,180222,040123.40,3531.00165381,N,13932.72275929,E
1645156887.206437,180222,040123.50,3531.00164329,N,13932.72275501,E
1645156887.3070974,180222,040123.60,3531.00164329,N,13932.72275501,E
1645156887.4071882,180222,040123.70,3531.00163377,N,13932.72275067,E
1645156887.5078838,180222,040123.80,3531.00163377,N,13932.72275067,E
1645156887.6088517,180222,040123.90,3531.00162509,N,13932.72274493,E
1645156887.7098427,180222,040124.00,3531.00162509,N,13932.72274493,E
1645156887.8008275,180222,040124.10,3531.00162509,N,13932.72274493,E
1645156887.9013245,180222,040124.20,3531.00161544,N,13932.72274021,E
1645156888.001191,180222,040124.30,3531.00160635,N,13932.72273501,E
1645156888.1022174,180222,040124.40,3531.00160635,N,13932.72273501,E
1645156888.202189,180222,040124.50,3531.00159650,N,13932.72272990,E
1645156888.303185,180222,040124.60,3531.00159650,N,13932.72272990,E
1645156888.4038742,180222,040124.70,3531.00158804,N,13932.72272479,E
1645156888.5048873,180222,040124.80,3531.00158804,N,13932.72272479,E
1645156888.6058471,180222,040124.90,3531.00157986,N,13932.72271926,E
1645156888.7058477,180222,040125.00,3531.00157986,N,13932.72271926,E
1645156888.8068306,180222,040125.10,3531.00157986,N,13932.72271926,E
1645156888.9068904,180222,040125.20,3531.00157153,N,13932.72271355,E
1645156889.0080502,180222,040125.30,3531.00156257,N,13932.72270842,E
1645156889.1080499,180222,040125.40,3531.00156257,N,13932.72270842,E
1645156889.209079,180222,040125.50,3531.00155421,N,13932.72270303,E
1645156889.3090534,180222,040125.60,3531.00155421,N,13932.72270303,E
1645156889.4010339,180222,040125.70,3531.00154527,N,13932.72269715,E
1645156889.5020633,180222,040125.80,3531.00154527,N,13932.72269715,E
1645156889.6030333,180222,040125.90,3531.00153565,N,13932.72269079,E
1645156889.70304,180222,040126.00,3531.00153565,N,13932.72269079,E
1645156889.804034,180222,040126.10,3531.00153565,N,13932.72269079,E
1645156889.9046888,180222,040126.20,3531.00152680,N,13932.72268524,E
1645156890.00585,180222,040126.30,3531.00151842,N,13932.72267961,E
1645156890.1058853,180222,040126.40,3531.00151842,N,13932.72267961,E
1645156890.2069046,180222,040126.50,3531.00150924,N,13932.72267448,E
1645156890.3078864,180222,040126.60,3531.00150924,N,13932.72267448,E
